recommendation_score,price_score,horsepower_score,year_score,mileage_score,location_score,seller_score,car_name,price_eur,year,mileage_km,fuel,transmission,seller_type,location,horsepower,doors,critair_estimated,url,source_file,raw_text,sr_text,date_seen
56,30,0,9,17,0,0,"FORD KA 1,2 toit pano",4000,2012,98800,Essence,Manuelle,,Sancé 71000,,,1,https://www.leboncoin.fr/ad/voitures/3187883521,leboncoin_page2.html,"Déjà Vu Annonce déjà vue. FORD KA 1,2 toit pano 4 000 € Baisse de prix Prix: 4 000 €.. Baisse de prix Pack Sérénité · 2012 · 98800 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""98800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 98800 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""98800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Sancé 71000 Située à Sancé 71000.","Annonce déjà vue. Prix: 4 000 €.. Baisse de prix Année: ""2012"". Kilométrage: ""98800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""98800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Sancé 71000.",2026-05-07 00:53:06
56,30,0,9,17,0,0,Modus.2012. 108950 km,3950,2012,108950,Essence,Manuelle,,Sevrey 71100,,,1,https://www.leboncoin.fr/ad/voitures/3143887976,leboncoin_page2.html,"Modus.2012. 108950 km 3 950 € Baisse de prix Prix: 3 950 €.. Baisse de prix Pack Sérénité · 2012 · 108950 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""108950 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 108950 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""108950 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Sevrey 71100 Située à Sevrey 71100.","Prix: 3 950 €.. Baisse de prix Année: ""2012"". Kilométrage: ""108950 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""108950 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Sevrey 71100.",2026-05-07 00:53:06
56,24,0,9,13,5,5,PEUGEOT 207 1.4 HDi 70 cv 2 places,3490,2012,127993,Diesel,Manuelle,Professionnel,Mâcon 71000,70.0,,2,https://www.leboncoin.fr/ad/voitures/3177189078,leboncoin_page5.html,"Déjà Vu Annonce déjà vue. PEUGEOT 207 1.4 HDi 70 cv 2 places 3 490 € Prix: 3 490 €. Pro Vendeur professionnel. · 2012 · 127993 km · Diesel · Manuelle Année: ""2012"". Kilométrage: ""127993 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 127993 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""127993 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.","Annonce déjà vue. Prix: 3 490 €. Vendeur professionnel. Année: ""2012"". Kilométrage: ""127993 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""127993 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Mâcon 71000.",2026-05-07 00:53:06
56,22,0,17,17,0,0,Dacia Sandero SCe 91 000 km,5800,2017,91000,Essence,Manuelle,,Saint-Germain-du-Bois 71330,,,1,https://www.leboncoin.fr/ad/voitures/3189060595,leboncoin_page2.html,"Dacia Sandero SCe 91 000 km 5 800 € Prix: 5 800 €. Pack Sérénité · 2017 · 91000 km · Essence · Manuelle Année: ""2017"". Kilométrage: ""91000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2017 Kilométrage 91000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2017"". Kilométrage: ""91000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Saint-Germain-du-Bois 71330 Située à Saint-Germain-du-Bois 71330.","Prix: 5 800 €. Année: ""2017"". Kilométrage: ""91000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2017"". Kilométrage: ""91000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Saint-Germain-du-Bois 71330.",2026-05-07 00:53:06
56,22,0,17,17,0,0,C3 phase III URGENT,5900,2017,96000,Essence,Manuelle,,Crissey 71530,,,1,https://www.leboncoin.fr/ad/voitures/3183308196,leboncoin_page3.html,"C3 phase III URGENT 5 900 € Prix: 5 900 €. Pack Sérénité · 2017 · 96000 km · Essence · Manuelle Année: ""2017"". Kilométrage: ""96000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2017 Kilométrage 96000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2017"". Kilométrage: ""96000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Crissey 71530 Située à Crissey 71530.","Prix: 5 900 €. Année: ""2017"". Kilométrage: ""96000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2017"". Kilométrage: ""96000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Crissey 71530.",2026-05-07 00:53:06
56,22,0,9,20,5,0,Kia picanto 2012 – 53 500 km – ct vierge – prête à rouler,5900,2012,53500,Essence,Manuelle,,Mâcon 71000,,,1,https://www.leboncoin.fr/ad/voitures/3157904451,leboncoin_page4.html,"Kia picanto 2012 – 53 500 km – ct vierge – prête à rouler 5 900 € Prix: 5 900 €. Pack Sérénité · 2012 · 53500 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""53500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 53500 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""53500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.","Prix: 5 900 €. Année: ""2012"". Kilométrage: ""53500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""53500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Mâcon 71000.",2026-05-07 00:53:06
56,22,0,9,20,0,5,Citroen c1 1.0 68 confort 3p,5990,2012,77000,Essence,Manuelle,Professionnel,Chagny 71150,,,1,https://www.leboncoin.fr/ad/voitures/3160816737,leboncoin_page1.html,"Citroen c1 1.0 68 confort 3p 5 990 € Prix: 5 990 €. Pro Vendeur professionnel. · 2012 · 77000 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""77000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 77000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""77000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Chagny 71150 Située à Chagny 71150.","Prix: 5 990 €. Vendeur professionnel. Année: ""2012"". Kilométrage: ""77000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""77000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Chagny 71150.",2026-05-07 00:53:06
55,30,0,17,8,0,0,Peugeot 2008,4800,2016,147000,Essence,Manuelle,,Lechâtelet 21250,,,1,https://www.leboncoin.fr/ad/voitures/3098124212,leboncoin_page5.html,"Peugeot 2008 4 800 € Baisse de prix Prix: 4 800 €.. Baisse de prix Pack Sérénité · 2016 · 147000 km · Essence · Manuelle Année: ""2016"". Kilométrage: ""147000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2016 Kilométrage 147000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2016"". Kilométrage: ""147000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Lechâtelet 21250 Située à Lechâtelet 21250.","Prix: 4 800 €.. Baisse de prix Année: ""2016"". Kilométrage: ""147000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2016"". Kilométrage: ""147000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Lechâtelet 21250.",2026-05-07 00:53:06
55,22,0,13,20,0,0,Ligier jsrc,6000,2015,55716,Diesel,Automatique,,Pont-de-Vaux 01190,,,2,https://www.leboncoin.fr/ad/voitures/3146502518,leboncoin_page3.html,"Ligier jsrc 6 000 € Prix: 6 000 €. Paiement sécurisé · 2015 · 55716 km · Diesel · Automatique Année: ""2015"". Kilométrage: ""55716 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Automatique"" Année 2015 Kilométrage 55716 km Énergie Diesel Boîte de vitesse Automatique Année: ""2015"". Kilométrage: ""55716 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Automatique"" Pont-de-Vaux 01190 Située à Pont-de-Vaux 01190.","Prix: 6 000 €. Année: ""2015"". Kilométrage: ""55716 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Automatique"" Année: ""2015"". Kilométrage: ""55716 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Automatique"" Située à Pont-de-Vaux 01190.",2026-05-07 00:53:06
55,22,0,13,20,0,0,Urgent cause deces,6000,2014,38000,Essence,Manuelle,,Lons-le-Saunier 39000,,,1,https://www.leboncoin.fr/ad/voitures/3172060141,leboncoin_page5.html,"Déjà Vu Annonce déjà vue. Urgent cause deces 6 000 € Prix: 6 000 €. Pack Sérénité · 2014 · 38000 km · Essence · Manuelle Année: ""2014"". Kilométrage: ""38000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 38000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""38000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Lons-le-Saunier 39000 Située à Lons-le-Saunier 39000.","Annonce déjà vue. Prix: 6 000 €. Année: ""2014"". Kilométrage: ""38000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""38000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Lons-le-Saunier 39000.",2026-05-07 00:53:06
55,22,0,13,20,0,0,Peugeot 208 Like 1L essence 68ch Phase1,5500,2014,66892,Essence,Manuelle,,Préty 71290,68.0,,1,https://www.leboncoin.fr/ad/voitures/3180747801,leboncoin_page3.html,"Peugeot 208 Like 1L essence 68ch Phase1 5 500 € Prix: 5 500 €. Pack Sérénité · 2014 · 66892 km · Essence · Manuelle Année: ""2014"". Kilométrage: ""66892 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 66892 km Énergie Essence Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""66892 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Préty 71290 Située à Préty 71290.","Prix: 5 500 €. Année: ""2014"". Kilométrage: ""66892 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""66892 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Préty 71290.",2026-05-07 00:53:06
55,22,10,5,13,0,5,Seat Ibiza 1.6 TDI 90ch style Copa,5999,2011,120543,Diesel,Manuelle,Professionnel,Autun 71400 Saint-Pantaléon,90.0,,2,https://www.leboncoin.fr/ad/voitures/3184930097,leboncoin_page1.html,"Seat Ibiza 1.6 TDI 90ch style Copa 5 999 € Prix: 5 999 €. Pro Vendeur professionnel. · 2011 · 120543 km · Diesel · Manuelle Année: ""2011"". Kilométrage: ""120543 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 120543 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""120543 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Autun 71400 Saint-Pantaléon Située à Autun 71400 Saint-Pantaléon.","Prix: 5 999 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""120543 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""120543 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Autun 71400 Saint-Pantaléon.",2026-05-07 00:53:06
55,22,15,5,8,0,5,Renault scenic 3 1l9 dci 130cv,5490,2011,159800,Diesel,Manuelle,Professionnel,Bâgé-Dommartin 01380,130.0,,2,https://www.leboncoin.fr/ad/voitures/3179499662,leboncoin_page5.html,"Renault scenic 3 1l9 dci 130cv 5 490 € Prix: 5 490 €. Pro Vendeur professionnel. · 2011 · 159800 km · Diesel · Manuelle Année: ""2011"". Kilométrage: ""159800 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 159800 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""159800 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Bâgé-Dommartin 01380 Située à Bâgé-Dommartin 01380.","Prix: 5 490 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""159800 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""159800 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Bâgé-Dommartin 01380.",2026-05-07 00:53:06
55,0,13,20,17,5,0,Audi A3 sline 1.0 TFSI 115ch du 06/2019 avec 95 840 kms,6990,2019,95840,Essence,Manuelle,,Le Creusot 71200,115.0,,1,https://www.leboncoin.fr/ad/voitures/3167845654,leboncoin_page1.html,"Audi A3 sline 1.0 TFSI 115ch du 06/2019 avec 95 840 kms Audi A3 sline 1.0 TFSI 115ch du 06/2019 avec 95 840 kms Audi A3 sline 1.0 TFSI 115ch du 06/2019 avec 95 840 kms 6 990 € Baisse de prix Prix: 6 990 €.. Baisse de prix · 2019 · 95840 km · Essence · Manuelle Année: ""2019"". Kilométrage: ""95840 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Le Creusot 71200 Située à Le Creusot 71200.","Prix: 6 990 €.. Baisse de prix Année: ""2019"". Kilométrage: ""95840 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Le Creusot 71200.",2026-05-07 00:53:06
54,22,5,9,13,0,5,CITROËN DS3(A55) 1.2 VTi 12V 82 cv SO CHIC CT OK REV OK CRIT’AIR 1 GARANTIE,5190,2013,128500,Essence,Manuelle,Professionnel,Châtenoy-le-Royal 71880,82.0,,1,https://www.leboncoin.fr/ad/voitures/3192069897,leboncoin_page1.html,"CITROËN DS3(A55) 1.2 VTi 12V 82 cv SO CHIC CT OK REV OK CRIT’AIR 1 GARANTIE 5 190 € Prix: 5 190 €. Pro Vendeur professionnel. · 2013 · 128500 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""128500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 128500 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""128500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Châtenoy-le-Royal 71880 Située à Châtenoy-le-Royal 71880.","Prix: 5 190 €. Vendeur professionnel. Année: ""2013"". Kilométrage: ""128500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""128500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Châtenoy-le-Royal 71880.",2026-05-07 00:53:06
54,22,15,9,8,0,0,Peugeot 2008 1.6 vti 120ch,5200,2013,158000,Essence,Manuelle,,Aubigny-en-Plaine 21170,120.0,,1,https://www.leboncoin.fr/ad/voitures/3187402366,leboncoin_page3.html,"Peugeot 2008 1.6 vti 120ch 5 200 € Prix: 5 200 €. Pack Sérénité · 2013 · 158000 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""158000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 158000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""158000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Aubigny-en-Plaine 21170 Située à Aubigny-en-Plaine 21170.","Prix: 5 200 €. Année: ""2013"". Kilométrage: ""158000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""158000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Aubigny-en-Plaine 21170.",2026-05-07 00:53:06
53,30,5,5,8,0,5,Opel corsa d 1.3 cdti 16v ecflex 75 cv,3990,2011,142000,Diesel,Manuelle,Professionnel,Ruffey-lès-Beaune 21200,75.0,,2,https://www.leboncoin.fr/ad/voitures/3169191322,leboncoin_page1.html,"Déjà Vu Annonce déjà vue. Opel corsa d 1.3 cdti 16v ecflex 75 cv 3 990 € Prix: 3 990 €. Pro Vendeur professionnel. · 2011 · 142000 km · Diesel · Manuelle Année: ""2011"". Kilométrage: ""142000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 142000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""142000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" APB Ruffey-lès-Beaune 21200 Située à Ruffey-lès-Beaune 21200.","Annonce déjà vue. Prix: 3 990 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""142000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""142000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Ruffey-lès-Beaune 21200.",2026-05-07 00:53:06
53,30,5,5,8,0,5,"206 + trendy 1,4 i 75 cv",4990,2011,145050,Essence,Manuelle,Professionnel,Saint-Ambreuil 71240,75.0,,1,https://www.leboncoin.fr/ad/voitures/3171652121,leboncoin_page3.html,"206 + trendy 1,4 i 75 cv 4 990 € Prix: 4 990 €. Pro Vendeur professionnel. · 2011 · 145050 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""145050 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 145050 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""145050 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" GARAGE EB AUTOS Saint-Ambreuil 71240 Située à Saint-Ambreuil 71240.","Prix: 4 990 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""145050 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""145050 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Saint-Ambreuil 71240.",2026-05-07 00:53:06
53,22,5,13,8,0,5,C4 cactus 1.2 VTI 82cv,5490,2014,155000,Essence,Manuelle,Professionnel,Épervans 71380,82.0,,1,https://www.leboncoin.fr/ad/voitures/3175726150,leboncoin_page5.html,"C4 cactus 1.2 VTI 82cv 5 490 € Prix: 5 490 €. Pro Vendeur professionnel. · 2014 · 155000 km · Essence · Manuelle Année: ""2014"". Kilométrage: ""155000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 155000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""155000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Épervans 71380 Située à Épervans 71380.","Prix: 5 490 €. Vendeur professionnel. Année: ""2014"". Kilométrage: ""155000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""155000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Épervans 71380.",2026-05-07 00:53:06
53,22,0,9,17,0,5,CITROEN C3 PHASE II 1.0 VTI 68cv,5490,2013,88000,Essence,Manuelle,Professionnel,Châtenoy-le-Royal 71880,68.0,,1,https://www.leboncoin.fr/ad/voitures/3188964691,leboncoin_page3.html,"Déjà Vu Annonce déjà vue. CITROEN C3 PHASE II 1.0 VTI 68cv 5 490 € Prix: 5 490 €. Pro Vendeur professionnel. · 2013 · 88000 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""88000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 88000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""88000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Châtenoy-le-Royal 71880 Située à Châtenoy-le-Royal 71880.","Annonce déjà vue. Prix: 5 490 €. Vendeur professionnel. Année: ""2013"". Kilométrage: ""88000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""88000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Châtenoy-le-Royal 71880.",2026-05-07 00:53:06
53,22,0,9,17,0,5,SEAT MII 1.0 60 ch Style,5490,2013,96000,Essence,Manuelle,Professionnel,Gevrey-Chambertin 21220,60.0,,1,https://www.leboncoin.fr/ad/voitures/3175795156,leboncoin_page1.html,"SEAT MII 1.0 60 ch Style 5 490 € Baisse de prix Prix: 5 490 €.. Baisse de prix Pro Vendeur professionnel. · 2013 · 96000 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""96000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 96000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""96000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" D.A.S. AUTO 21 Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Prix: 5 490 €.. Baisse de prix Vendeur professionnel. Année: ""2013"". Kilométrage: ""96000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""96000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
52,30,0,9,8,0,5,Chevrolet SPARK 1.0 16V 5P,3990,2013,141250,Essence,Manuelle,Professionnel,Gevrey-Chambertin 21220,,,1,https://www.leboncoin.fr/ad/voitures/3176853028,leboncoin_page2.html,"Chevrolet SPARK 1.0 16V 5P 3 990 € Prix: 3 990 €. Pro Vendeur professionnel. · 2013 · 141250 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""141250 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 141250 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""141250 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" AUTO SELECTION DE L'EUROPE Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Prix: 3 990 €. Vendeur professionnel. Année: ""2013"". Kilométrage: ""141250 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""141250 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
52,30,0,9,8,0,5,Citroen C3 GENERATION-II 1.0 70cv CONFORT,4990,2013,147100,Essence,Manuelle,Professionnel,Replonges 01750,70.0,,1,https://www.leboncoin.fr/ad/voitures/3183716922,leboncoin_page2.html,"Citroen C3 GENERATION-II 1.0 70cv CONFORT 4 990 € Prix: 4 990 €. Pro Vendeur professionnel. · 2013 · 147100 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""147100 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 147100 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""147100 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" BHCAR Mâcon Replonges 01750 Située à Replonges 01750.","Prix: 4 990 €. Vendeur professionnel. Année: ""2013"". Kilométrage: ""147100 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""147100 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Replonges 01750.",2026-05-07 00:53:06
52,30,0,9,13,0,0,Clio campus,4600,2012,120370,Essence,Manuelle,,Louhans 71500,,,1,https://www.leboncoin.fr/ad/voitures/3153912169,leboncoin_page1.html,"Clio campus 4 600 € Baisse de prix Prix: 4 600 €.. Baisse de prix Pack Sérénité · 2012 · 120370 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""120370 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 120370 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""120370 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Louhans 71500 Située à Louhans 71500.","Prix: 4 600 €.. Baisse de prix Année: ""2012"". Kilométrage: ""120370 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""120370 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Louhans 71500.",2026-05-07 00:53:06
52,30,0,9,13,0,0,Lancia Ypsilon série Black &Red 135000 km,3950,2012,135000,Essence,Manuelle,,Gissey-sur-Ouche 21410,,,1,https://www.leboncoin.fr/ad/voitures/3186094191,leboncoin_page3.html,"Lancia Ypsilon série Black &Red 135000 km 3 950 € Prix: 3 950 €. Pack Sérénité · 2012 · 135000 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 135000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Gissey-sur-Ouche 21410 Située à Gissey-sur-Ouche 21410.","Prix: 3 950 €. Année: ""2012"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Gissey-sur-Ouche 21410.",2026-05-07 00:53:06
52,30,0,9,8,0,5,CITROËN C3 II (A51) 1.4 HDi Airdream 68 cv CT OK REV OK CRIT’AIR 2,4490,2012,155500,Diesel,Manuelle,Professionnel,Châtenoy-le-Royal 71880,68.0,,2,https://www.leboncoin.fr/ad/voitures/3163596342,leboncoin_page1.html,"CITROËN C3 II (A51) 1.4 HDi Airdream 68 cv CT OK REV OK CRIT’AIR 2 4 490 € Baisse de prix Prix: 4 490 €.. Baisse de prix Pro Vendeur professionnel. · 2012 · 155500 km · Diesel · Manuelle Année: ""2012"". Kilométrage: ""155500 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 155500 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""155500 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Châtenoy-le-Royal 71880 Située à Châtenoy-le-Royal 71880.","Prix: 4 490 €.. Baisse de prix Vendeur professionnel. Année: ""2012"". Kilométrage: ""155500 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""155500 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Châtenoy-le-Royal 71880.",2026-05-07 00:53:06
