car_id,source_url,original_title,original_price_eur,original_year,original_mileage_km,original_fuel,original_transmission,original_seller_type,original_detail_brand,original_detail_model,original_detail_doors,original_detail_seats,original_detail_description,original_raw_text,ai_car_name,ai_brand,ai_model,ai_version_or_trim,ai_year,ai_first_registration,ai_price_eur,ai_mileage_km,ai_fuel_type,ai_transmission,ai_engine_capacity_l,ai_engine_description,ai_horsepower_hp,ai_fiscal_power_cv,ai_doors,ai_seats,ai_critair,ai_euro_emission_class,ai_seller_type,ai_location,ai_is_professional_seller,ai_is_accident_vehicle,ai_is_export_only,ai_is_professional_only_sale,ai_has_non_guaranteed_mileage,ai_has_engine_warning_or_mechanical_warning,ai_control_technique_status,ai_warranty_months,ai_maintenance_history_status,ai_recent_repairs,ai_known_risks,ai_important_missing_info,ai_fuel_consumption_city_l_100km,ai_fuel_consumption_road_l_100km,ai_fuel_consumption_mixed_l_100km,ai_estimated_annual_running_cost_level,ai_resale_ease_score_1_to_5,ai_spare_parts_availability_score_1_to_10,ai_reliability_score_0_to_25,ai_buyer_suitability_score_0_to_20,ai_price_value_score_0_to_15,ai_zfe_critair_score_0_to_10,ai_running_cost_score_0_to_10,ai_resale_score_0_to_10,ai_parts_score_0_to_10,ai_total_score_0_to_100,ai_recommendation,ai_short_reason,ai_questions_to_ask_seller,ai_confidence_0_to_1
Citroen_C1_1_0I_ATTRACTION_5P_s_3146410650,https://www.leboncoin.fr/ad/voitures/3146410650,Citroen C1 1.0I ATTRACTION 5P,5490.0,2011.0,48041.0,Essence,Manuelle,Professionnel,,,,,,"Citroen C1 1.0I ATTRACTION 5P 5 490 € Prix: 5 490 €. Pro Vendeur professionnel. Année 2011 Kilométrage 48041 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""48041 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" SUNAUTO VO Montagny-lès-Beaune 21200 Le Poil Située à Montagny-lès-Beaune 21200 Le Poil.",Citroen C1 1.0I Attraction,Citroen,C1,Attraction,2011,,5490,48041,Essence,Manuelle,1.0,1.0L petrol 3-cylinder,,,5,,2,Euro 5,Professionnel,Montagny-lès-Beaune 21200,True,False,False,False,False,False,,,,,Citroen 1.0I engine generally reliable; no timing belt risk unlike 1.2 PureTech; usual wear expected.,No detailed maintenance history or power info.,5.5,4.5,5.0,low,4,8,20,17,12,8,9,8,8,90,strong_buy,"Reliable, low-mileage petrol 2011 Citroen C1 with 5 doors, good fuel economy, Crit'Air 2, professional seller, good value for ~5500€.","Request full maintenance records, check clutch and tires condition, verify control technique report, confirm no hidden mechanical issues.",0.85
Ford_ka_1_2_ess_70ch_faible_km_s_3180152855,https://www.leboncoin.fr/ad/voitures/3180152855,Ford ka 1.2 ess 70ch faible km,4500.0,2011.0,64000.0,Essence,Manuelle,Professionnel,,,,,,"Ford ka 1.2 ess 70ch faible km 4 500 € Prix: 4 500 €. Pro Vendeur professionnel. Année 2011 Kilométrage 64000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""64000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.",Ford Ka 1.2 ESS 70ch,Ford,Ka,1.2 ESS 70ch,2011,,4500,64000,Petrol,Manual,1.2,"1.2L petrol engine, 70hp",70,,,,2,,Professional,Mâcon 71000,True,False,False,False,False,False,,,,,"Ford Ka 1.2 petrol generally reliable low cost, usual wear with age","Doors, seats, first registration date, precise version details missing",6.0,4.5,5.0,low,3,8,18,15,12,8,8,7,8,79,consider,"Reliable small petrol, low mileage, professional sale, missing detailed info; good value but check doors and maintenance.",Number of doors and seats? First registration date? Maintenance history and recent repairs? Control technique status? Warranty?,0.85
Clio_1_2_75_cv_jantes_hiver_visio_et_livraison_possible_s_3120264432,https://www.leboncoin.fr/ad/voitures/3120264432,Clio 1.2 75 cv + jantes hiver ( visio et livraison possible ),5990.0,2011.0,75000.0,Essence,Manuelle,Professionnel,,,,,,"Clio 1.2 75 cv + jantes hiver ( visio et livraison possible ) 5 990 € Prix: 5 990 €. Pro Vendeur professionnel. Année 2011 Kilométrage 75000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""75000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Beaurepaire-en-Bresse 71580 Située à Beaurepaire-en-Bresse 71580.",Renault Clio,Renault,Clio,1.2 75 cv,2011,,5990,75000,Essence,Manuelle,1.2,1.2L 75 HP petrol engine,75,,5,,2,,Professionnel,Beaurepaire-en-Bresse 71580,True,False,False,False,False,False,,,,,Possible higher risk due to 1.2 petrol engine without clear timing belt proof,"No info on maintenance, timing belt status, doors and seats confirmed as 5 doors assumed",6.5,4.5,5.2,medium,4,9,16,15,11,8,7,7,9,78,consider,Reliable popular petrol Clio with moderate mileage; professional sale; lacks timing belt info; reasonable fuel economy; good resale; CritAir 2.,Timing belt proof? Any accident history? Maintenance records? Warranty? Confirm doors and seats.,0.8
Renault_Clio_2_Campus_1_2_Essence_garantie_12_mois_s_3189752505,https://www.leboncoin.fr/ad/voitures/3189752505,Renault Clio 2 Campus 1.2 Essence / garantie 12 mois,4990.0,2011.0,79690.0,Essence,Manuelle,Professionnel,,,,,,"Renault Clio 2 Campus 1.2 Essence / garantie 12 mois 4 990 € Prix: 4 990 €. Pro Vendeur professionnel. Année 2011 Kilométrage 79690 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""79690 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Branges 71500 Située à Branges 71500.",Renault Clio 2 Campus,Renault,Clio 2 Campus,1.2 Essence,2011,,4990,79690,Essence,Manuelle,1.2,"1.2L petrol engine, known TCe risk not applicable to this older non-TCe 1.2",,,,,2,Euro 5,Professionnel,Branges 71500,True,False,False,False,False,False,,12,,,Renault 1.2 older petrol reliable but verify timing belt status,"Doors, seats, exact horsepower, full service history missing",6.0,4.5,5.0,low,3,8,18,14,12,8,8,6,7,81,consider,Older Renault 1.2 petrol; reliable but needs timing belt check; professional seller; good price; CritAir 2; missing some details,Timing belt last change? Number of previous owners? Doors and seats count? Full service history? Control technique pass status?,0.85
Fiat_500_1_2_essence_69ch_92_000km_s_3166482562,https://www.leboncoin.fr/ad/voitures/3166482562,Fiat 500 1.2 essence 69ch 92 000km,5490.0,2011.0,92000.0,Essence,Manuelle,Professionnel,,,,,,"Fiat 500 1.2 essence 69ch 92 000km 5 490 € Prix: 5 490 €. Pro Vendeur professionnel. Année 2011 Kilométrage 91800 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""91800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Fixin 21220 Située à Fixin 21220.",Fiat 500,Fiat,500,1.2 essence 69ch,2011,,5490,92000,Petrol,Manual,1.2,1.2L petrol,69,,,,2,Euro 5,Professional,Fixin 21220,True,False,False,,False,False,,,,,Fiat 500 1.2 petrol known for moderate reliability; check timing belt history; manual transmission preferred for lower maintenance costs; 5 doors unknown,Number of doors and seats not specified; no maintenance or accident history; no control technique info,7.0,5.0,5.8,medium,3,7,15,12,10,8,7,6,7,70,consider,Reasonable reliability and price for Fiat 500 petrol 2011; lacks key info on doors and history; Critair 2 suitable; professional sale; moderate mileage; manual gearbox good; check timing belt; no accident reported.,Number of doors and seats; timing belt replacement history; vehicle maintenance records; control technique status; any accident or mechanical issues?,0.8
Fiat_500_cabriolet_s_3162067946,https://www.leboncoin.fr/ad/voitures/3162067946,Fiat 500 cabriolet,5900.0,2011.0,118700.0,Essence,Manuelle,,,,,,,"Fiat 500 cabriolet 5 900 € Prix: 5 900 €. Pack Sérénité Année 2011 Kilométrage 118700 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""118700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Montchanin 71210 Située à Montchanin 71210.",Fiat 500 cabriolet,Fiat,500,cabriolet,2011,,5900,118700,Essence,Manuelle,,,,,,,2,,,Montchanin 71210,,False,False,False,False,False,,,,,Potential higher maintenance on cabriolet roof; typical Fiat 500 small petrol engine risks if not documented,"Engine size, horsepower, door count, maintenance history, control technique status missing; cabriolet condition unknown",6.5,4.7,5.5,medium,3,7,15,13,10,8,7,6,7,71,consider,"Older Fiat 500 cabriolet with moderate mileage, petrol, manual; reasonable Crit'Air 2; missing important details; moderate reliability and costs; medium resale ease",Confirm engine size and power; provide maintenance and control technique history; any roof issues or repairs; clarify number of doors and seats,0.7
RENAULT_GRAND_MODUS_1_2_TCe_103_cv_s_3144216420,https://www.leboncoin.fr/ad/voitures/3144216420,RENAULT GRAND MODUS 1.2 TCe 103 cv,4480.0,2011.0,120000.0,Essence,Manuelle,Professionnel,,,,,,"RENAULT GRAND MODUS 1.2 TCe 103 cv 4 480 € Prix: 4 480 €.. Baisse de prix Pro Vendeur professionnel. Année 2011 Kilométrage 120000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""120000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" CAR UP Saint-Loup-de-Varennes 71240 Située à Saint-Loup-de-Varennes 71240.",RENAULT GRAND MODUS 1.2 TCe 103 cv,Renault,Grand Modus,1.2 TCe 103 cv,2011,,4480,120000,Essence,Manuelle,1.2,TCe 103 cv petrol turbo,103,,,,2,,Professionnel,Saint-Loup-de-Varennes 71240,True,False,False,False,False,False,,,,,Renault 1.2 TCe known for timing belt risk if no proof,"No info on doors, seats, control technique, maintenance history",,,,medium,3,8,10,12,10,6,7,6,7,58,only_if_checked,"Renault 1.2 TCe engine has higher risk, professional sale, no timing belt proof, medium mileage, CritAir 2 suitable",Timing belt replacement proof? Full maintenance history? Number of doors and seats? Control technique status? Warranty details?,0.8
Seat_Ibiza_1_6_TDI_90ch_style_Copa_s_3184930097,https://www.leboncoin.fr/ad/voitures/3184930097,Seat Ibiza 1.6 TDI 90ch style Copa,5999.0,2011.0,120543.0,Diesel,Manuelle,Professionnel,,,,,,"Seat Ibiza 1.6 TDI 90ch style Copa 5 999 € Prix: 5 999 €. Pro Vendeur professionnel. Année 2011 Kilométrage 120543 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""120543 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Autun 71400 Saint-Pantaléon Située à Autun 71400 Saint-Pantaléon.",Seat Ibiza,Seat,Ibiza,1.6 TDI 90ch Style Copa,2011,,5999,120543,Diesel,Manuelle,1.6,1.6 TDI Diesel,90,,5,,3,Euro 5,Professionnel,Autun 71400 Saint-Pantaléon,True,False,False,False,False,False,,,,,"Diesel engine risk in city use, possible DPF/EGR issues, high mileage","No maintenance history, no control technique status, unknown seats",5.5,4.0,4.5,medium,3,8,15,10,11,4,6,6,7,63,consider,Good value diesel hatchback with decent resale but critair 3 and typical diesel risks for city use; mileage high but price acceptable.,"Request full maintenance history, control technique certificate, check DPF and EGR status, verify clutch and gear condition, confirm no accident history.",0.9
Dasia_sandero_1_2_esse_75cv_black_line_s_3166894535,https://www.leboncoin.fr/ad/voitures/3166894535,Dasia sandero 1.2 esse 75cv black line,3800.0,2011.0,127000.0,Essence,Manuelle,Professionnel,,,,,,"Dasia sandero 1.2 esse 75cv black line 3 800 € Prix: 3 800 €. Pro Vendeur professionnel. Année 2011 Kilométrage 127000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""127000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.",Dacia Sandero,Dacia,Sandero,1.2 Esse 75cv Black Line,2011,,3800,127000,Essence,Manuelle,1.2,1.2 essence 75cv,75,,5,,2,,Professionnel,Mâcon,True,False,False,False,False,False,,,,,Dacia Sandero 1.2 essence generally reliable but check timing belt history due to risk,No info on timing belt and maintenance history; doors and seats inferred from typical model,7.0,5.0,5.8,medium,4,8,18,16,11,8,7,7,8,75,consider,"Decent low-cost petrol car, professional sale, no major red flags but missing maintenance info, medium risk with timing belt check needed",Timing belt replacement history? Any mechanical issues? Recent service records? Confirm number of doors and seats?,0.85
Clio_3_1_2_Essence_s_3141647649,https://www.leboncoin.fr/ad/voitures/3141647649,Clio 3 1.2 Essence,4990.0,2011.0,130000.0,Essence,Manuelle,,,,,,,"Clio 3 1.2 Essence 4 990 € Prix: 4 990 €. Pack Sérénité Année 2011 Kilométrage 130000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Abergement-la-Ronce 39500 Située à Abergement-la-Ronce 39500.",Clio 3 1.2 Essence,Renault,Clio 3,Pack Sérénité,2011,,4990,130000,Essence,Manuelle,1.2,1.2L petrol engine,,,4,,2,,,Abergement-la-Ronce 39500,,False,False,False,False,False,,,,,1.2L Renault petrol engine has some risk if timing belt proof missing; no explicit timing belt proof in listing.,"No timing belt proof, no detailed maintenance history, no exact horsepower, seats, or emission class.",6.5,4.5,5.3,medium,4,8,13,16,12,7,7,7,8,78,consider,"Reliable common French city car, decent score but 1.2 petrol risk without timing belt proof; lacks some info; good value for budget.",Timing belt replacement proof? Maintenance history? Any past accidents? Control technique status? Exact horsepower and emissions class?,0.8
C4_picasso_vti_120_ch_s_3121209820,https://www.leboncoin.fr/ad/voitures/3121209820,C4 picasso vti 120 ch,2000.0,2011.0,134000.0,Essence,Manuelle,,,,,,,"C4 picasso vti 120 ch 2 000 € Prix: 2 000 €. Pack Sérénité Année 2011 Kilométrage 134000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""134000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Chalon-sur-Saône 71100 Située à Chalon-sur-Saône 71100.",C4 Picasso VTi 120,Citroën,C4 Picasso,VTi 120,2011,,2000,134000,Essence,Manuelle,,VTi 120 petrol engine,120,,,,2,,,Chalon-sur-Saône 71100,,,,,False,,,,,,"Citroën 1.6 VTi engines have moderate reliability, no timing belt issues. Mileage moderately high for age.","No info on doors, seats, maintenance, or seller type, which lowers confidence.",7.5,5.5,6.5,medium,3,8,17,13,13,8,7,6,7,76,consider,"Reasonable price for a 2011 Citroën C4 Picasso with 134k km, petrol manual, Crit'Air 2; moderate reliability and average running costs; missing some info; suitable for practical needs but check maintenance.",Request maintenance and repair history; verify if all mechanical parts are original and check timing belt replacement; confirm number of owners and history of accidents.,0.7
FIAT_Punto_Evo_1_2_2011_Essence_s_3191361254,https://www.leboncoin.fr/ad/voitures/3191361254,"FIAT Punto Evo 1.2 - 2011, Essence",4990.0,2011.0,137377.0,Essence,Manuelle,,,,,,,"FIAT Punto Evo 1.2 - 2011, Essence 4 990 € Prix: 4 990 €. Pack Sérénité Année 2011 Kilométrage 137377 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""137377 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Chalon-sur-Saône 71100 Située à Chalon-sur-Saône 71100.",FIAT Punto Evo 1.2,Fiat,Punto Evo,1.2,2011,,4990,137377,Essence,Manuelle,1.2,1.2L gasoline engine,,,,,2,,,Chalon-sur-Saône,,False,False,False,False,False,,,,,"Potential timing belt risk due to 1.2L FIAT engine, mileage is moderately high","Doors, seats, exact horsepower, and full maintenance history missing; no info on timing belt replacement",6.5,4.5,5.4,medium,3,7,15,13,10,7,7,6,7,65,consider,Reliable simple petrol car with moderate mileage and price; timing belt check needed,Has the timing belt been replaced? Any known mechanical issues? Can you confirm number of doors and provide maintenance records?,0.7
Fiat_punto_evo_1_4_75_dynamic_boite_automatique_s_3108977335,https://www.leboncoin.fr/ad/voitures/3108977335,Fiat punto evo 1.4 75 dynamic boite automatique,5990.0,2011.0,140126.0,Essence,Automatique,Professionnel,,,,,,"Fiat punto evo 1.4 75 dynamic boite automatique 5 990 € Prix: 5 990 €.. Baisse de prix Pro Vendeur professionnel. Année 2011 Kilométrage 140126 km Énergie Essence Boîte de vitesse Automatique Année: ""2011"". Kilométrage: ""140126 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" QUALIAUTO Mâcon 71000 Située à Mâcon 71000.",Fiat Punto Evo 1.4 75 Dynamic,Fiat,Punto Evo,1.4 75 Dynamic,2011,,5990,140126,Petrol,Automatic,1.4,"1.4 litre petrol engine, 75 hp",75,,5,,2,,Professional,Mâcon 71000,True,False,False,False,False,False,,,,,Typical reliability concerns for Fiat 1.4 petrol; high mileage for age,No info on maintenance and exact vehicle history,6.5,5.0,5.7,medium,3,7,15,13,10,7,7,6,6,71,consider,Reasonable petrol automatic with medium mileage; professional sale; decent Crit'Air 2; no major red flags but limited history info; medium running cost.,Request complete maintenance records and recent control technique; confirm no accidents or mechanical issues; verify exact door and seat count.,0.85
Renault_Clio_III_1_2_Essence_s_3189205363,https://www.leboncoin.fr/ad/voitures/3189205363,Renault Clio III 1.2 Essence,5590.0,2011.0,141700.0,Essence,Manuelle,Professionnel,,,,,,"Renault Clio III 1.2 Essence 5 590 € Prix: 5 590 €. Pro Vendeur professionnel. Année 2011 Kilométrage 141700 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""141700 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Louhans 71500 Située à Louhans 71500.",Renault Clio III 1.2 Essence,Renault,Clio III,,2011,,5590,141700,Petrol,Manual,1.2,1.2L petrol,,,5,,2,,Professional,Louhans 71500,True,False,False,False,False,False,,,,,Renault 1.2 petrol engine considered higher risk without clear timing belt proof,No info on maintenance history or timing belt status; uncertainty on Crit'Air exact classification,7.0,5.0,5.8,medium,3,8,12,14,10,6,7,6,8,63,consider,Renault Clio III 1.2 petrol has some timing belt risk; good value and reasonable mileage; professional seller; no major red flags but missing maintenance info; Crit'Air 2 estimated.,Confirm timing belt replacement date and maintenance history; any accidents or mechanical issues?,0.7
Opel_corsa_d_1_3_cdti_16v_ecflex_75_cv_s_3169191322,https://www.leboncoin.fr/ad/voitures/3169191322,Opel corsa d 1.3 cdti 16v ecflex 75 cv,3990.0,2011.0,142000.0,Diesel,Manuelle,Professionnel,,,,,,"Opel corsa d 1.3 cdti 16v ecflex 75 cv 3 990 € Prix: 3 990 €. Pro Vendeur professionnel. Année 2011 Kilométrage 142000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""142000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" APB Ruffey-lès-Beaune 21200 Située à Ruffey-lès-Beaune 21200.",Opel Corsa D,Opel,Corsa D,1.3 CDTI 16V Ecotec 75 cv,2011,,3990,142000,Diesel,Manuelle,1.3,1.3 CDTI 16V Diesel Ecotec,75,,,,4,Euro 5,professional,Ruffey-lès-Beaune 21200,True,False,False,False,False,False,,,,,"Diesel DPF and EGR system may require attention, older diesel, moderate mechanical risk","No info on doors, seats, first registration, warranty, maintenance history",5.5,3.5,4.5,medium,3,8,15,10,10,4,6,5,7,62,consider,"Older diesel with DPF risk, moderate mileage and price, professional seller, CritAir 4 limits city use, consider with checks","Ask about last control technique, DPF/EGR maintenance history, doors and seats info, warranty availability",0.85
Citro_n_c3_1_4_essence_75cv_TU_s_3176012153,https://www.leboncoin.fr/ad/voitures/3176012153,Citroën c3 1.4 essence 75cv TU,4600.0,2011.0,143000.0,Essence,Manuelle,Professionnel,,,,,,"Citroën c3 1.4 essence 75cv TU 4 600 € Prix: 4 600 €. Pro Vendeur professionnel. Année 2011 Kilométrage 143000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""143000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.",Citroën C3,Citroën,C3,1.4 essence 75cv TU,2011,,4600,143000,Petrol,Manual,1.4,1.4L TU petrol engine,75,,5,,2,Euro 5,Professional,Mâcon 71000,True,False,False,False,False,False,,,,,None known; TU 1.4 petrol considered reliable; no timing belt risk issues mentioned,"No info on doors, seats, maintenance history, or control technique; assumed 5 doors typical for C3",6.5,4.5,5.3,medium,3,8,18,15,11,7,7,6,8,75,consider,"Reliable 1.4 TU petrol, manual, professional seller, moderate mileage; lacks detailed history info; good value for price and usage.",Confirm number of doors and seats; maintenance and timing belt history; recent repairs; control technique status.,0.85
